mfcc,zcr,srf,flux,chroma,class
"[-4.8532410e+02  8.7727684e+01  1.6144054e+01  6.9504099e+00
  8.0208273e+00  7.3701859e+00 -9.7908962e-01 -6.3667135e+00
 -7.9711809e+00 -2.4570200e+00 -4.3021212e+00  3.7728417e+00
 -7.0484118e+00  3.9250522e+00  7.7067412e-02 -2.7620037e+00
  2.2191014e+00  8.0155647e-01  3.0769985e+00 -2.6034563e+00
  3.1442955e-01 -2.7461114e+00 -3.5582585e+00  1.0899484e+00
 -4.0659733e+00 -7.2070197e-03 -3.2621567e+00  3.8614540e+00
  7.9775643e-01  8.0628719e+00  9.7958755e+00  1.4339454e+01
  7.2137389e+00  6.8636107e+00  6.2302451e+00  5.1710010e+00
  9.5833731e+00  1.2713493e+01  6.3214521e+00  6.0077839e+00]",-1.215149998074841,-1.5001752380722961,-0.39967442028356165,"[0.24695902 0.24443656 0.23293413 0.25509802 0.3031346  0.3457401
 0.46247268 0.3761259  0.30276465 0.42514578 0.34752294 0.25188354]",sad
"[-5.83309265e+02  4.00785751e+01 -2.10781593e+01  6.58597565e+00
 -1.57654047e+01 -1.07079935e+01 -1.42138987e+01 -1.62376194e+01
 -8.63986397e+00 -5.28386593e+00 -1.07094383e+01 -2.48615861e-01
 -5.68064165e+00 -6.95624256e+00 -8.41555715e-01 -7.54825497e+00
 -4.10149288e+00 -3.28842735e+00 -5.69657993e+00 -2.12200260e+00
 -4.82169008e+00 -3.77767396e+00 -6.01236773e+00 -3.81250286e+00
 -4.48844290e+00 -4.90938932e-01 -4.37312037e-01  6.44216967e+00
  4.52388144e+00  6.70111418e+00  2.47047210e+00  1.94935036e+00
  9.27548110e-01  3.81697989e+00  2.86524248e+00  3.65657878e+00
  2.32906127e+00  1.53853190e+00  8.45935106e-01  2.12521982e+00]",1.7409444579034496,0.547036955310423,-1.075613747957708,"[0.44919032 0.45244205 0.39281985 0.35069636 0.2993198  0.32668045
 0.39116937 0.45085648 0.46032533 0.46194524 0.48209372 0.49491835]",disgust
"[-3.04913025e+02  2.15978947e+01 -1.44077854e+01  1.38307095e+01
 -1.01267710e+01 -2.03803563e+00 -1.10948362e+01 -6.01059341e+00
 -1.00534945e+01  4.82985115e+00 -1.70796089e+01  5.74299955e+00
  5.37877619e-01 -1.27248490e+00  2.57422781e+00 -2.56785607e+00
 -4.14475060e+00  1.18813028e+01 -4.16185331e+00  1.11125154e+01
  1.30319605e+01  6.52034712e+00  4.62251616e+00  7.87646246e+00
 -5.70433617e-01  1.03215523e+01  1.49913228e+00  2.66650343e+00
  2.06320214e+00 -2.06708121e+00 -4.39047384e+00  1.93648612e+00
 -5.13583040e+00  2.30133629e+00 -3.02963734e+00  1.16386092e+00
 -8.73575866e-01  2.80796170e-01  6.52374327e-02  3.24232960e+00]",0.6283202850360943,0.597985913628129,1.366248093575421,"[0.30261514 0.2898994  0.24783954 0.35873845 0.3891734  0.34559953
 0.29311875 0.24738145 0.24673967 0.20440331 0.22261256 0.35700387]",fear
"[-3.99067993e+02  7.94834137e+01 -1.26214504e+00 -4.55801296e+00
  4.79386902e+00 -1.44372070e+00 -1.59099722e+01  4.25040960e+00
 -1.58905945e+01 -3.95560956e+00 -8.90359497e+00 -1.44422388e+01
  3.31296548e-02 -3.76160979e+00 -2.58284616e+00  2.69450760e+00
 -5.46452332e+00  1.20583200e+01  3.37229222e-01 -2.61556125e+00
  6.68857098e-01  4.01015282e+00 -1.66605687e+00  4.15098858e+00
 -1.73986459e+00  4.41710901e+00 -2.02626920e+00  4.36541414e+00
  2.67321378e-01  3.31975222e+00 -7.08712697e-01  6.75992727e-01
  6.57341301e-01  3.10318565e+00  4.01345634e+00  9.02986145e+00
  1.25214005e+01  1.86418304e+01  1.39123840e+01  1.35234184e+01]",-0.8099420859931564,-1.222480258466941,0.9501345998514986,"[0.23469898 0.29961726 0.27815348 0.26856604 0.34441432 0.5024733
 0.56849086 0.38331652 0.3337772  0.3505323  0.28702196 0.27420038]",surprise
"[-4.47269836e+02  4.93224068e+01  1.37281885e+01  2.29279232e+00
  6.93965912e+00 -2.75658512e+00 -1.45218430e+01  2.82755113e+00
 -2.16147995e+01 -1.07137575e+01 -1.52861099e+01 -7.15689659e+00
 -5.63619852e+00  1.74810410e+00 -3.62556338e+00  3.63986611e+00
  2.10497284e+00  7.77309036e+00  4.12208176e+00  3.92220950e+00
  7.05542517e+00  1.96917477e+01  1.65988464e+01  2.85073662e+01
  2.11467876e+01  1.14939442e+01 -9.12096351e-02  6.14899778e+00
 -1.48286536e-01  6.94790792e+00  1.30212057e+00 -1.77318358e+00
 -5.34590673e+00 -5.48483908e-01  3.47286248e+00  3.92653632e+00
 -3.96286964e+00 -2.97518349e+00 -7.97793269e-02  1.71126103e+00]",-0.9904443535778045,-0.3691154946684654,1.0357828518035093,"[0.335275   0.44886178 0.54430735 0.32539165 0.22629069 0.20801345
 0.21478719 0.2337535  0.18006842 0.15993823 0.14352551 0.2488078 ]",fear
"[-5.7778699e+02  3.2604824e+01 -1.5878629e+01  7.4461350e+00
 -1.3185079e+01 -1.6031462e+01 -1.0061308e+01 -2.0712385e+01
 -4.6453657e+00 -5.8300228e+00 -1.1845089e+01  2.0112782e+00
 -9.7469988e+00 -4.0126877e+00 -5.8074737e+00 -6.3431058e+00
 -3.2460823e+00 -1.3958569e+00 -1.7401056e+00  2.9558880e+00
  5.3951249e+00  4.8318715e+00  8.0428228e+00  6.1868210e+00
  2.3311965e+00  6.7743063e-02 -1.4490355e+00  6.3769174e-01
 -2.9249785e+00  4.5203024e-01 -2.4388514e+00  2.3622952e-01
 -2.6458173e+00  2.0836728e+00  9.1739613e-01  1.4095818e+00
 -1.1416441e+00  4.1241857e-01 -6.9495976e-01  7.8973109e-01]",1.8611832225921146,1.2614292252587918,-0.9903581112760489,"[0.5073646  0.48152512 0.54348487 0.51765406 0.43285438 0.4193145
 0.38185114 0.41917455 0.40458038 0.39956588 0.3863023  0.4341679 ]",sad
"[-5.9205896e+02  4.7096722e+01 -1.4020029e+01  1.5875870e+00
 -2.8215251e+00 -8.1267300e+00 -1.0704303e+01 -7.7678528e+00
 -1.1192617e+01 -2.2859263e+00 -4.6061912e+00 -9.0502338e+00
  1.9687566e-01 -7.4534483e+00  2.2269444e-01 -3.3785050e+00
 -7.6474710e+00 -2.9670453e-01 -5.1101389e+00 -3.8768363e+00
 -4.1884336e+00 -3.2849479e+00 -4.2897921e+00 -2.7331166e+00
 -4.5512533e+00 -1.0405653e+00 -3.3738048e+00  1.1779331e+00
 -1.4756362e+00  1.7627217e+00  1.4702749e-01 -2.6284933e-01
 -9.7287577e-01  4.5877725e-01 -6.7927741e-02  1.7041256e+00
  1.3573344e+00  4.4502492e+00  3.5181320e+00  6.6799760e+00]",1.968946437321899,1.0052112443820351,-1.0745367626732891,"[0.49936956 0.43781385 0.43129498 0.44723448 0.54505503 0.5726594
 0.44159642 0.43628293 0.47669476 0.4662672  0.5024215  0.53303254]",disgust
"[-403.5196      93.74301     14.189593   -11.652999     4.6338067
   -3.0637305   -6.644255    -7.14891    -12.5069     -13.477045
  -18.78292     -8.620887    -8.572226    -2.609484    -1.8988411
    1.1901331   -3.8893273    9.989016     4.5643554    6.915363
    2.0324736    6.2990427   -6.821574     7.4455476   -3.5173285
    4.6626644   -3.4736197    0.9287211   -4.5375834    4.7961655
    1.3571843    3.9516656    3.7792473    5.9130054   11.047685
   11.652073    10.457707    13.835001    13.245165    11.562637 ]",-1.1848105693542916,-2.1327710753116493,0.6786431348205214,"[0.16166753 0.21119958 0.22810227 0.21022548 0.26177108 0.38081706
 0.4682072  0.33089298 0.25026938 0.19101503 0.17439233 0.190671  ]",surprise
"[-3.9364948e+02  6.9423294e+01  2.5652437e+01  2.9061337e+01
  2.2630298e+00  3.2354655e+00 -6.7948160e+00 -1.3877075e+01
  5.0559258e-01 -4.0931830e+00 -9.8215847e+00 -2.7959812e+00
 -6.6459484e+00  8.3675842e+00 -8.6148987e+00 -1.8728448e+00
  2.0336666e+00 -4.1152759e+00 -6.9786453e+00 -3.9410002e+00
 -9.0397797e+00 -6.8570471e+00 -5.8723373e+00  3.9052439e+00
 -1.3415997e+00  8.1290874e+00  1.9233197e+00  2.9157060e-01
  7.1953088e-01 -2.1097434e-01  1.1120610e+00  1.2193398e+01
  6.4637284e+00  6.7134614e+00  2.2964072e+00  6.2706447e-01
 -2.2395678e-01  2.7412164e+00  6.3963175e+00  7.8774829e+00]",-0.7633799157417782,-0.441167528706422,-0.4838362615930291,"[0.31673408 0.35327214 0.2768923  0.19210936 0.2309031  0.34860653
 0.2592017  0.19541556 0.31254154 0.33277553 0.21245325 0.25067183]",sad
"[-3.3192416e+02  3.9260124e+01 -3.7779741e+00 -9.5816574e+00
 -6.6716533e+00 -1.0502691e+00 -8.8050022e+00 -1.0633684e+01
 -9.8243523e+00  9.6609488e+00 -7.3114724e+00  7.7285194e+00
 -2.3761616e+00  4.4633155e+00 -4.9319468e+00  1.3521767e+00
  2.6928520e+00 -8.0193698e-01 -7.3690289e-01  9.7194567e+00
 -3.1863563e+00  2.6611888e+00 -6.5621269e-01 -1.1793114e+00
  8.8908024e-02  8.1201249e-01  1.7550137e+00  5.1001010e+00
  1.0533568e+00  7.6620078e+00  4.6864514e+00  1.0299549e+01
  2.7394631e+00  6.2580066e+00  7.9793292e-01  3.2914743e+00
 -1.1656616e+00  3.0058877e+00 -3.2339782e-02  3.2861221e-01]",0.766701210229936,0.8626095955718388,0.9852990241380017,"[0.4356849  0.42045435 0.36665672 0.34470513 0.32884705 0.32359976
 0.28537732 0.33798587 0.36190718 0.3747364  0.39089984 0.3538998 ]",surprise
"[-6.5935419e+02  4.1273540e+01 -1.1070028e+01  1.1593082e+00
 -6.5589232e+00 -8.3410788e+00 -9.2729979e+00 -8.4390287e+00
 -9.5574303e+00 -6.6665835e+00 -9.8328629e+00 -1.3089203e+00
 -7.7530394e+00 -5.5014358e+00 -1.0961816e+00 -7.3237610e+00
 -4.2716265e+00 -4.4387279e+00 -5.9827881e+00 -3.6735528e+00
 -2.5472252e+00 -8.7682819e-01 -9.6709229e-02  4.4834021e-01
 -1.4607112e+00  9.5302671e-01 -2.1978467e+00  4.8756447e-01
  1.8382599e+00  5.1167274e+00  3.3645928e+00  3.7426031e+00
  2.3832700e+00  4.6375284e+00  2.3002722e+00  4.1237149e+00
  1.8359689e+00  6.6597927e-01  5.3124678e-01  5.4571491e-01]",1.377073340095877,0.24573855356750057,-1.084479502215714,"[0.37154168 0.35902733 0.40381005 0.38930282 0.3376101  0.3622058
 0.442705   0.43297964 0.41053    0.41111672 0.43951216 0.3717333 ]",happy
"[-3.9978723e+02  5.4915100e+01 -1.4556501e+00 -9.2211418e+00
 -9.9631863e+00  4.9335146e+00 -1.7808846e+01 -1.3221580e+01
 -1.7112881e+01 -1.4370601e+01 -2.9279704e+00  9.6414246e-02
 -2.9142170e+00  2.0153837e+00 -5.2624226e-01  2.0249443e+00
 -5.0901694e+00 -3.4600134e+00 -7.3643675e+00 -8.6930285e+00
 -6.5164824e+00  4.2189231e+00  3.8258727e+00  2.3226238e+01
  2.6962215e+01  3.0476664e+01  1.9037775e+01  1.2885337e+01
  3.6072180e-01  5.9338837e+00  5.8141022e+00  9.0087967e+00
  1.0496794e+01  1.3708835e+00  2.2197182e+00  2.0342088e+00
  3.4022532e+00  4.5830741e+00 -2.6196864e+00 -2.4417880e+00]",-1.0974983772050046,-1.2582850843545896,0.7784984751911207,"[0.36478877 0.5632531  0.4408918  0.21962914 0.1571887  0.18152818
 0.13978308 0.13725372 0.18901782 0.19307014 0.20840393 0.19819798]",angry
"[-6.3931628e+02  4.7328457e+01 -1.9460990e+00  8.9166174e+00
  4.5173025e+00 -5.6758064e-01 -2.4642234e+00 -4.5133681e+00
 -5.6982999e+00 -3.5567722e+00 -2.0258500e-01 -3.0230324e+00
 -3.8376667e+00  1.2287888e-01 -2.5392592e+00 -1.9037293e-01
 -4.7949986e+00 -1.2941816e+00 -3.4558907e+00 -1.3745583e+00
 -4.0092907e+00 -2.8817158e+00 -1.6605750e+00 -1.7685257e+00
 -3.4902403e+00 -1.4029449e+00 -3.5391781e+00 -1.9412047e+00
 -2.3039615e+00 -6.9247478e-01 -1.6006951e+00 -9.0877366e-01
 -2.7254469e+00 -2.9107196e+00 -3.4114373e+00 -5.3602749e-01
 -5.2101821e-01  3.3673868e-02 -1.1441660e+00 -6.2806386e-01]",2.5962419770875322,1.6751079300675071,-1.2456466461113596,"[0.61894155 0.64323413 0.5786419  0.5770289  0.60526025 0.5913023
 0.5665493  0.56082195 0.5733642  0.5652174  0.5820129  0.5998329 ]",disgust
"[-651.52234      41.243298     -6.7285385     0.9630482    -7.4115577
   -2.5402       -8.835062    -11.491201     -8.20498      -2.8714752
   -7.191459     -8.530297     -8.152103     -1.5045552    -9.02259
   -3.408265     -4.90608      -3.7781157    -5.9003043    -4.1718197
   -2.9181378    -6.2459593    -2.005643     -1.0957212    -2.3951223
    2.266547      3.4130726     4.5356817     5.403589      4.4662976
    2.7330954     4.6200194     1.6882336     3.6676924     3.0337832
    6.109004      0.75055414    2.2617414    -1.0528355     0.9175036 ]",1.7645881057366721,0.4230418665273862,-1.1668620384719552,"[0.39209113 0.34192404 0.29291666 0.27284282 0.29670215 0.34277564
 0.41774586 0.45603547 0.47824153 0.45128107 0.44951388 0.4177172 ]",neutral
"[-3.0546606e+02  8.2875986e+00  3.0581071e+00  1.5198590e+01
 -2.4242140e+01  3.1898670e+00 -1.3150318e+00 -1.8995424e+01
 -9.7099733e+00 -2.8421886e+00 -1.5588119e+01  8.9530363e+00
 -1.0214600e+01  7.0105681e+00  1.0607102e+00 -5.3592062e+00
 -5.1078862e-01  3.1934390e+00 -5.9591641e+00  3.2092404e+00
 -2.4359758e+00  1.3110769e-01 -6.4275956e+00 -2.3910511e+00
 -1.9696648e-01 -1.8471023e-01 -1.8661667e+00 -6.3005549e-01
  2.7114761e+00  9.4767914e+00  9.6146049e+00  1.3679307e+01
  1.1623728e+01  1.1378015e+01  2.2633758e+00  2.4174480e+00
  4.1081420e-01  3.7141478e+00  2.7012718e+00  2.9281924e+00]",1.1627927012194825,1.2488983786186183,1.0416150975104022,"[0.41850796 0.3736229  0.30484843 0.36051932 0.36338273 0.30632293
 0.3198049  0.3254155  0.40483913 0.46669596 0.3943939  0.3783223 ]",angry
"[-5.28657593e+02  7.07010269e+01  2.82841434e+01  1.06140881e+01
  5.31030893e+00  8.47175503e+00 -1.17832451e+01 -1.44884100e+01
 -8.87908077e+00  7.64910936e+00 -8.14651394e+00  4.28728724e+00
 -7.79959857e-01  5.17344093e+00 -7.94126511e-01 -3.00624633e+00
 -1.29169151e-01  1.82100701e+00  3.46759868e+00 -4.12298775e+00
  7.21608162e+00 -5.68731499e+00 -3.49577594e+00  1.90509009e+00
 -5.01505947e+00  1.85694075e+00  5.76372087e-01  8.71430874e+00
  7.46941233e+00  1.09985962e+01  9.49713326e+00  1.09012251e+01
  5.42734027e-01  3.94250727e+00  4.42596769e+00  7.05889702e+00
  1.01101723e+01  1.35560665e+01  5.35105610e+00  6.50921011e+00]",-0.7256448926163938,-0.871000907234476,-0.8820638219268243,"[0.34396368 0.30519313 0.27719614 0.23779969 0.24435364 0.2680806
 0.33852082 0.26524383 0.20251152 0.28057748 0.50615    0.45219886]",sad
"[-4.3306314e+02  7.5618919e+01  1.4966349e+01  6.6399336e+00
  1.9379904e+01 -7.9846139e+00 -1.0431877e+01  6.0680240e-01
 -1.5260683e+01  1.9191792e+00 -1.7943531e+01 -5.3843198e+00
 -1.8985304e+00 -3.2512043e+00 -3.0620005e+00 -8.4488928e-01
 -1.5298065e+00  8.8774366e+00  1.2612003e+00  4.6450791e-01
  4.2748216e-01  3.1844232e+00 -4.0661383e+00  2.8542826e+00
 -2.7683725e+00  2.8979096e+00 -5.2084103e+00  4.9035306e+00
 -2.5631673e+00  4.9657207e+00 -2.2156501e+00 -1.9517230e+00
  7.9152095e-01  2.2652431e+00  1.8040644e+00  9.3834591e+00
  9.4033279e+00  1.7562180e+01  1.3183338e+01  1.1913572e+01]",-1.1047278649951169,-0.7468739936504933,0.9727262181510077,"[0.21997586 0.27550408 0.25706297 0.28351825 0.339066   0.42495143
 0.48077515 0.36086458 0.2834721  0.27636814 0.27340555 0.2602428 ]",surprise
"[-425.4186      81.738174     3.088364    18.319994    -8.968958
   -5.340137     1.7494015   -7.6061125   -5.2060733    3.3158011
  -12.403787     9.762747    -3.279365     7.8366504    1.8069743
   -6.8101673    2.6086342   -3.2660704   -9.074598    -2.353282
   -1.8540245   -5.840779    -6.863787    -2.8722472   -5.87376
   -1.3280559   -2.6089358   -1.502736    -9.584909    -3.9214625
   -7.5023894   10.24358     18.206488    34.999466    34.5919
   26.184172    10.297542    -3.709142    -6.6597686    1.5678027]",-0.8297710140821013,-1.1796539441301919,-0.14192705396556962,"[0.16272974 0.21231236 0.5077594  0.2706897  0.1469379  0.17640169
 0.3523143  0.80584496 0.51591027 0.21718763 0.15544277 0.20115745]",neutral
"[-3.92929169e+02  4.84401321e+01 -1.73489227e+01 -1.27100925e+01
 -6.00144577e+00 -5.66900015e-01 -1.94458122e+01 -1.78169882e+00
 -1.12603245e+01 -1.49877444e-01 -1.32173634e+01  7.48106861e+00
 -2.30806756e+00  6.08984756e+00  2.00080365e-01 -1.18450987e+00
 -4.12944174e+00 -1.16403556e+00 -7.25853825e+00 -7.41473913e+00
 -1.73727179e+00 -8.70437980e-01 -3.95434260e+00  1.16621389e+01
  1.50429039e+01  2.33315144e+01  2.30066223e+01  2.65989227e+01
  1.20302668e+01  1.30440750e+01  6.58519506e+00  1.43584623e+01
  9.12991619e+00  5.75524616e+00  8.67370307e-01 -1.70742631e+00
  1.27487823e-01  7.96124554e+00  1.37276590e+00  1.40057600e+00]",-0.93991379594747,-0.35575492506088036,1.9650405150426604,"[0.5461092  0.39041728 0.23110786 0.1733231  0.16724598 0.19309679
 0.21222606 0.20393392 0.20867504 0.33576277 0.39119348 0.42411876]",angry
"[-6.8770660e+02  3.9088589e+01 -5.8601875e+00  6.9239845e+00
 -1.0534793e+01 -5.8809824e+00 -6.7571516e+00 -8.1135616e+00
 -3.6856682e+00 -5.6437144e+00 -4.7944260e+00 -6.8670754e+00
 -3.5609753e+00 -4.2058883e+00 -5.5144644e+00 -2.8055296e+00
 -1.8841586e+00  1.8413694e-01  5.6202687e-02  3.8838587e+00
  9.5926011e-01  1.5213226e+00  1.5894814e-01  1.2434785e+00
 -1.5404712e+00  6.5195584e-01 -1.1313418e+00  3.8103831e-01
 -2.2725999e+00 -6.0747927e-01 -1.6549402e+00  1.2226205e+00
 -2.0098975e+00  8.0791932e-01 -3.3611676e-01  1.3321712e+00
 -4.9735852e-02  1.4307615e+00  9.0839690e-01  2.2472014e+00]",1.3203129616292604,0.515841282885826,-1.2204528832079886,"[0.41013896 0.41398713 0.39516866 0.47684586 0.48521584 0.53427887
 0.44644356 0.38929132 0.399095   0.4007352  0.38075268 0.37131625]",surprise
"[-3.38629089e+02  5.74394941e+00  1.49043393e+00  8.15230465e+00
 -1.99251194e+01 -8.48448181e+00 -1.51949510e-01 -1.57783766e+01
 -8.61328888e+00 -3.57634830e+00 -1.48162413e+01  7.40731621e+00
 -1.02860851e+01  6.34684372e+00  1.37525463e+00 -3.00649142e+00
  6.74191356e-01 -9.40434992e-01 -8.89290524e+00  4.85244423e-01
 -7.78983593e+00 -6.32773221e-01 -5.20249033e+00 -2.10627615e-01
 -3.55362475e-01  4.75583076e+00  5.95074701e+00  1.58895636e+01
  1.38397045e+01  1.43703051e+01  5.89864063e+00  5.68480539e+00
  1.35961378e+00  3.91559362e+00  4.41352606e+00  4.01631927e+00
  1.77223527e+00  5.72809875e-01 -9.76285756e-01  3.06436300e+00]",1.2823609079503664,1.4791018253454107,0.7620616283503463,"[0.3696377  0.36745608 0.30257764 0.2692218  0.19333917 0.19349685
 0.23394458 0.2564185  0.2562529  0.30835614 0.40223837 0.409911  ]",angry
"[-3.6959540e+02  3.9190079e+01 -1.5472046e+01 -9.5043176e-01
 -5.7813587e+00 -1.2099721e+00 -1.0114832e+01 -1.8269140e+01
 -1.7822475e+01 -9.4811630e+00 -3.8010523e+00 -7.8962827e+00
 -7.8260283e+00 -7.3574362e+00 -6.4318643e+00  4.9327564e+00
 -8.4991398e+00 -5.6608019e+00 -2.0881400e+00 -3.1699212e+00
 -4.2608457e+00 -1.7502913e-01  1.6452545e-01  3.1027420e+00
  6.2341819e+00  1.0829424e+01  5.4509616e+00  6.4818625e+00
  6.3925940e-01  5.6291771e-01  2.0535705e+00  3.4935122e+00
  3.2785130e+00  9.6552640e-01 -2.8506777e+00  2.2083952e+00
  3.8014681e+00  3.0016022e+00 -4.4507936e-01 -4.7238949e-01]",-0.008966391391172472,0.9368474938451719,-0.8372307480036132,"[0.41916    0.41982841 0.35260147 0.38250777 0.55452114 0.5427521
 0.39739302 0.42304456 0.37862575 0.3884114  0.3544807  0.3559477 ]",fear
"[-4.3920688e+02  5.2212185e+01 -1.2541273e+01  5.1477289e+00
  1.7914931e+00  5.8628421e+00 -5.5974450e+00 -1.2138769e+01
 -1.4728992e+01 -1.9501581e+00  2.1356726e+00 -3.6719661e+00
 -5.9043288e-01 -2.2781019e+00  3.1054282e-01  8.6990833e+00
 -1.9645841e+00 -4.0964832e+00 -1.3092281e+00 -2.3677039e+00
 -4.4178214e+00  1.5067980e+00 -1.0958495e+00  1.5641409e+00
  1.3115580e+00  4.9336491e+00  6.7486924e-01  4.7242918e+00
  2.9175432e+00  1.8357641e+00  5.5361724e+00  4.8452120e+00
  2.3745334e+00  2.6654003e+00 -3.0604420e+00  1.8823706e+00
  3.3590472e+00  4.2540383e+00  1.4801082e-01  9.8503506e-01]",-0.03503983719849504,0.7996319993428018,-0.18262028762883184,"[0.35666674 0.40018734 0.4041366  0.41255438 0.53649986 0.6135492
 0.45222995 0.46307644 0.49468496 0.423983   0.3723566  0.3805017 ]",fear
"[-3.2033463e+02  1.6944849e+01 -8.0459490e+00  1.7003124e+01
 -1.2465628e+01  2.3710978e+00  7.8221421e+00 -2.5248537e+00
 -4.4176669e+00  7.7988501e+00 -1.1386192e+01  6.8999300e+00
  6.9444090e-01  4.1313434e+00 -1.1875219e+00 -5.1446362e+00
 -1.4399110e+00  1.0907036e+01  3.7318829e-01  1.4195054e+01
  9.3556881e+00  3.2905991e+00  2.5808394e+00  6.2890811e+00
  7.5199848e-01  4.9883800e+00 -2.3670053e+00  4.2137349e-01
 -2.5992393e+00 -3.1543702e-01 -8.3089399e+00 -1.0192051e+00
 -1.9289274e+00  1.2242364e-01 -2.0288346e+00  5.5038965e-01
 -1.4132700e+00  4.5412250e+00  3.1226996e-01  1.7479805e+00]",0.7308538566104493,0.8064118889238561,0.6116780133025016,"[0.47633913 0.46781823 0.35324147 0.37350026 0.41223636 0.3321103
 0.31227788 0.27613932 0.20408353 0.17710295 0.21040471 0.33580035]",fear
"[-5.3725067e+02  3.8058853e+01 -1.4106685e+01  4.7265010e+00
 -3.8612561e+00 -8.4803267e+00 -1.1076237e+01 -1.1166879e+01
 -7.0871754e+00  6.9051617e-01 -9.9376135e+00 -5.4171309e+00
 -1.9162588e+00 -5.6722150e+00 -5.0088649e+00 -6.6150188e+00
 -5.8564625e+00 -5.0036726e+00 -6.2864189e+00 -3.7717943e+00
  1.0103452e+00  1.9984908e+00  2.5914252e+00  2.7476258e+00
 -3.2411780e+00  2.1935229e+00  3.0394256e+00  4.6172390e+00
  3.9995162e+00  9.8610133e-01 -1.3259965e+00 -1.0276642e+00
 -1.8146366e+00  7.1093410e-01 -2.1590395e+00  3.3001316e-01
  2.7616882e-01  4.7493261e-01 -3.0524570e-01  2.8258653e+00]",0.8466183675557911,0.5065915633424682,-1.049431608876652,"[0.46475747 0.36060765 0.39267725 0.42911568 0.4591168  0.38834012
 0.3386754  0.31696647 0.3432976  0.38061923 0.44546434 0.46143675]",happy
"[-3.28679932e+02  3.20834045e+01 -1.55632296e+01  2.99287653e+00
 -1.52504349e+01 -8.19223022e+00 -1.26002522e+01 -1.00467119e+01
 -8.28566933e+00 -2.73223782e+00 -1.50742216e+01  7.04030848e+00
 -5.01854467e+00  5.58648443e+00 -4.25408316e+00  7.28954935e+00
  7.70549297e+00  3.44884682e+00 -2.52566195e+00  4.92546558e+00
 -6.44599295e+00  4.53493834e+00 -3.08797526e+00  1.49225146e-01
 -2.02803993e+00 -4.93002176e-01 -2.09712338e+00  3.96799397e+00
  9.02666867e-01  9.94925117e+00  9.19578266e+00  1.52424192e+01
  1.03487339e+01  9.81801796e+00  3.78687668e+00  3.56487513e+00
  1.03522934e-01  2.87061095e+00  1.31103396e+00  2.89866590e+00]",0.2553983076818976,0.9402138787235134,1.5559678838448119,"[0.31702858 0.28207675 0.25428534 0.21141818 0.2665048  0.18711193
 0.1883762  0.23983607 0.36117965 0.46299124 0.43008262 0.34113696]",surprise
"[-2.9330460e+02  6.0110756e+01 -9.3642149e+00  1.6962074e+01
 -1.6598564e+00 -7.9211845e+00 -1.3075116e+00 -8.2103834e+00
 -1.4895089e+01  5.0436888e+00 -1.6519402e+01 -2.5295763e+00
  1.8806187e+00 -2.5489883e+00 -1.9683272e+00 -3.8241773e+00
 -6.7441936e+00  9.2766495e+00 -8.0828065e-01  1.0494800e+01
  1.2790419e+01  3.1487455e+00 -7.3270637e-01  4.7014127e+00
 -3.0985584e+00  7.7434106e+00  3.9887326e+00  1.2490220e+00
 -1.6476440e+00 -1.5121229e+00 -2.9640982e+00  4.6985707e+00
 -4.1092539e+00  3.8075086e-01 -6.0791403e-01  1.8655106e-01
  2.5517040e-01  1.5005610e+00  1.0789059e+00  6.5750504e+00]",-0.5921909884388237,-0.49709840276274525,1.3192009316508293,"[0.44949526 0.4039174  0.25629726 0.2254083  0.25185534 0.31705216
 0.30472344 0.2885963  0.23741348 0.19844243 0.19251356 0.29155537]",fear
"[-3.7576205e+02  1.0333238e+01 -5.5784222e+01 -1.1231377e+01
 -1.5705118e+01 -1.8737192e+01 -2.5929209e+01 -9.9532461e+00
 -6.8115687e+00  1.7336304e+01  6.9774785e+00  1.2280225e+01
  1.5012845e+01 -5.7754397e+00 -9.4271650e+00 -8.5179510e+00
  1.0861573e+00  6.4948153e+00 -7.1865306e+00 -4.2335529e+00
  1.3987899e+01  3.6625133e+00 -2.2825966e+00 -7.1483314e-01
 -3.3475225e+00  2.4706094e-01 -2.9523234e+00  2.9448731e+00
  7.5046611e-01  3.3498886e+00  2.6077263e+00  5.5585060e+00
  1.9600220e+00  5.1365786e+00  2.1055598e+00  3.8767083e+00
 -2.6963350e-01  2.2401116e+00  1.7084378e+00  4.9830141e+00]",0.43316700828339255,0.8671168546135696,-0.5599184339354195,"[0.25492144 0.16652071 0.2003501  0.27393505 0.3719358  0.4684331
 0.28399098 0.18981141 0.22487788 0.32420987 0.46691447 0.44476858]",fear
